date,Tic,open,high ,low,close,volume 
4/15/2013,Fameli,70.99,72.21,70.38,71.4,4012553
4/16/2013,Fameli,71.62,71.62,69.66,70.79,3868392
4/17/2013,Fameli,70.62,70.86,68.73,70,3434853
4/20/2013,Fameli,68.1,68.1,67.2,67.28,8701125
4/21/2013,Fameli,67.16,69.96,65.82,68.06,6654052
4/22/2013,Fameli,68.9,70.77,68.71,69.94,4535225
4/23/2013,Fameli,71.48,71.48,69.09,69.99,4247441
4/24/2013,Fameli,71.1,71.1,69.34,69.94,4148610
4/27/2013,Fameli,70.13,70.97,70.1,70.66,5554980
4/28/2013,Fameli,70.74,70.74,68.09,70.35,1599134
4/29/2013,Fameli,69.35,73.17,68.74,71.66,3478549
4/30/2013,Fameli,72.74,72.74,70.63,71.61,2626360
5/1/2013,Fameli,71.46,71.96,70.62,71.51,5879702
5/4/2013,Fameli,73.13,74.36,72.24,73.29,3506798
5/5/2013,Fameli,76.22,76.22,73.52,75.7,6078901
5/6/2013,Fameli,75.78,76.89,75.02,75.49,3778338
5/7/2013,Fameli,75.66,75.66,72.48,74.56,2075926
5/8/2013,Fameli,72.53,73.76,71.93,73.88,1937137
5/11/2013,Fameli,73.53,76.14,73.53,75.22,22626435
5/12/2013,Fameli,76.29,76.29,72.75,75,1932364
5/13/2013,Fameli,74.38,74.38,72.07,74.18,1646525
5/14/2013,Fameli,72.5,72.5,71.22,73.18,1803137
5/15/2013,Fameli,71.75,73.2,70.37,72.31,2088646
5/18/2013,Fameli,70.5,70.61,69.43,71.55,1461296
5/19/2013,Fameli,68.7,70.99,68.7,70.95,1954621
5/20/2013,Fameli,70.6,70.74,68.78,70.7,1933651
5/21/2013,Fameli,70.07,70.78,68.72,70.52,1623245
5/22/2013,Fameli,68.93,70.61,68.72,70.36,2089979
5/25/2013,Fameli,70.49,72.88,70.49,71.46,3066028
5/26/2013,Fameli,73.12,73.12,70.37,71.03,3770263
5/27/2013,Fameli,71.35,71.35,70.44,70.7,3900515
5/28/2013,Fameli,72.97,73.53,71.65,72.53,3976841
5/29/2013,Fameli,75.43,75.43,74.4,75.42,8226761
6/1/2013,Fameli,77.55,77.55,72.4,74.35,3688678
6/2/2013,Fameli,74.4,74.4,71.92,73.06,13727705
6/16/2013,Fameli,81.41,83.44,79.32,80.77,20021644
6/17/2013,Fameli,82.17,83.93,79.5,82.35,20518996
6/18/2013,Fameli,85.63,85.63,82.42,85.6,1175627539
6/19/2013,Fameli,85.47,85.47,83.18,84.13,537708746
6/22/2013,Fameli,81.89,81.89,80.77,80.82,7234984
6/23/2013,Fameli,77.85,79.98,77.59,77.94,10074126
6/25/2013,Fameli,76.31,77.3,74.84,75.12,9135003
6/26/2013,Fameli,74.87,76.8,74.87,75.93,12300659
6/29/2013,Fameli,77.56,77.56,76.01,76.59,13045891
6/30/2013,Fameli,77.56,79.65,77.3,79.06,25646064
7/1/2013,Fameli,81.91,81.91,80.13,81.3,12176830
7/2/2013,Fameli,80.89,80.89,78.19,79.69,6194572
7/3/2013,Fameli,79.37,81.66,78.35,80.64,6167536
7/6/2013,Fameli,82.29,83.84,80.38,83,11470463
7/7/2013,Fameli,83.81,84.7,80.38,81.95,9043367
7/8/2013,Fameli,80.35,80.35,78.7,79.16,4906605
7/9/2013,Fameli,78.6,78.6,77.58,78.14,4509326
7/10/2013,Fameli,77.83,80.63,77.83,79.49,5366481
7/13/2013,Fameli,80.38,80.38,77.35,78.65,2986528
7/14/2013,Fameli,76.38,77.63,75.77,77.35,2799073
7/15/2013,Fameli,77.32,79.28,76.38,76.94,12171455
7/16/2013,Fameli,77.58,77.58,75.54,76.58,2730912
7/17/2013,Fameli,76.3,76.94,75.52,76.2,3781016
7/20/2013,Fameli,76.3,77.55,75.87,76.48,5836616
7/21/2013,Fameli,77.83,77.86,75.67,76.35,3625615
7/22/2013,Fameli,76.3,77.7,75.84,76.41,4070814
7/23/2013,Fameli,76.33,77.83,76.31,76.71,4511153
7/24/2013,Fameli,77.58,79.77,77.2,79.59,17933009
7/27/2013,Fameli,82.16,82.16,78.34,80.68,7480583
7/28/2013,Fameli,79.77,79.99,78.85,79.25,10013107
7/29/2013,Fameli,79.81,82.33,79.81,81.29,8392070
7/31/2013,Fameli,82.15,82.56,80.37,81.65,10967439
8/3/2013,Fameli,84.65,84.9,82.67,84.77,22099789
8/4/2013,Fameli,85.76,88.16,85.76,87.77,12528820
8/5/2013,Fameli,90.55,90.55,85.97,88.13,12042678
8/6/2013,Fameli,88.49,90.5,85.97,88.44,10566899
8/7/2013,Fameli,88.27,90.27,86.58,89.18,8105212
8/11/2013,Fameli,92.73,92.73,90.29,92.73,17422470
8/12/2013,Fameli,95.33,96.43,93.22,95.58,17223997
8/13/2013,Fameli,97.66,97.66,91.77,94.74,17606106
8/14/2013,Fameli,94.11,97.46,91.84,95,36632800
8/17/2013,Fameli,98.76,98.79,96.65,98.48,12118756
8/18/2013,Fameli,98.79,99.4,95.89,97.97,7686704
8/19/2013,Fameli,98.4,99.17,96.9,98.25,5361864
8/20/2013,Fameli,97.92,97.92,94.33,94.77,7363492
8/21/2013,Fameli,94.1,98.56,94.1,96.55,8343766
8/24/2013,Fameli,95.38,95.38,94.11,94.99,4102512
8/25/2013,Fameli,94.61,94.81,91.56,93.29,3906084
8/26/2013,Fameli,91.57,94.1,89.79,91.51,4782687
8/27/2013,Fameli,93.83,95.13,87.88,90.18,16534950
8/28/2013,Fameli,86.72,87.24,86.59,86.65,13070687
8/31/2013,Fameli,85.7,87.74,85.7,86.67,3694301
9/1/2013,Fameli,87.71,90.13,87.71,88.17,2507178
9/3/2013,Fameli,91.66,91.68,89.01,90.87,5639530
9/4/2013,Fameli,90.72,90.72,87.26,87.34,5565906
9/7/2013,Fameli,83.85,85.17,83.85,83.91,14737744
9/8/2013,Fameli,84.23,86.93,84.23,84.52,1575215
9/9/2013,Fameli,87.87,87.87,83.68,84.77,3201961
9/10/2013,Fameli,88.13,88.15,87.75,87.77,4630746
9/11/2013,Fameli,91.28,91.28,91.28,89.58,2692354
9/14/2013,Fameli,93.09,93.15,91.59,92.79,10073713
9/15/2013,Fameli,94.09,95.39,90.55,93.07,5074657
9/16/2013,Fameli,92.79,92.79,90.78,91.87,3536988
9/17/2013,Fameli,92.56,94.62,91.57,92.26,2519372
9/18/2013,Fameli,91.58,95.39,91.58,94.47,4981677
9/21/2013,Fameli,97.93,98.23,96.74,98.11,6726270
9/22/2013,Fameli,99.13,99.13,94.2,95.29,4214091
9/23/2013,Fameli,94.63,98.7,94.63,97.65,154117155
9/24/2013,Fameli,97.87,99.46,94.24,97.62,2046079
9/25/2013,Fameli,97.4,98.89,95.46,97.72,54245784
9/28/2013,Fameli,99.19,100.46,98.18,99.4,7206622
9/29/2013,Fameli,100.85,100.85,98.68,99.76,3975254
9/30/2013,Fameli,99.2,100.97,99.2,99.84,4208706
10/1/2013,Fameli,100.47,102.86,99.38,101.33,6217022
10/2/2013,Fameli,100.67,100.67,98.18,99.35,7331392
10/5/2013,Fameli,99.71,99.71,96.66,97.77,4514131
10/6/2013,Fameli,97.67,97.67,95.88,96.59,4598496
10/7/2013,Fameli,96.19,96.52,94.13,95.94,3080558
10/8/2013,Fameli,95.12,97.66,95.12,96.55,354477628
10/9/2013,Fameli,98.18,99.45,97.92,98.36,395747655
10/12/2013,Fameli,99.45,102.27,98.56,99.35,112966830
10/13/2013,Fameli,103.02,103.31,99.4,102.22,13691583
10/14/2013,Fameli,100.72,100.72,98.72,99.57,6531299
10/15/2013,Fameli,100.44,101.74,97.92,99.6,4122508
10/19/2013,Fameli,101.75,103.57,100.75,103.5,41073991
10/20/2013,Fameli,103.52,105.56,100.78,102.96,6162882
10/21/2013,Fameli,104.31,107.06,103.01,105.25,7122093
10/22/2013,Fameli,106.52,108.1,103.27,104.69,14971743
10/23/2013,Fameli,103.64,104.26,101.74,103.73,14009195
10/26/2013,Fameli,101.8,103.78,100.5,101.71,5868202
10/27/2013,Fameli,101.74,101.74,97.92,100.31,3466216
10/28/2013,Fameli,99.19,99.19,97.54,99.37,2327935
10/29/2013,Fameli,98.42,99.19,96.92,98.47,3988510
10/30/2013,Fameli,98.42,98.42,96.9,97.56,3970316
11/2/2013,Fameli,98.62,99.19,96.92,97.48,120854769
11/3/2013,Fameli,98.16,99.66,97.15,98.09,20214629
11/4/2013,Fameli,98.04,98.94,96.24,97.74,7194780
11/5/2013,Fameli,98.66,98.66,96.44,97.69,2856035
11/6/2013,Fameli,98.43,98.94,97.15,97.94,6054355
11/9/2013,Fameli,99.19,99.19,96.65,97.36,4575153
11/10/2013,Fameli,96.65,99.14,95.62,96.93,3609355
11/11/2013,Fameli,95.71,96.65,95.15,96.4,2253278
11/12/2013,Fameli,96.14,98.4,95.37,96.04,5970609
11/16/2013,Fameli,96.73,98.99,96.7,96.98,3946892
11/17/2013,Fameli,98.81,98.81,93.11,95.1,5460036
11/18/2013,Fameli,94.39,95.37,93.14,94.79,1994338
11/19/2013,Fameli,94.49,95.08,93.34,94.57,3143513
11/20/2013,Fameli,94.34,97.16,93.35,94.79,3397941
11/23/2013,Fameli,95.13,96.65,94.36,94.82,5114354
11/24/2013,Fameli,96.65,98.61,96.62,98.33,10079831
11/25/2013,Fameli,101.49,101.97,98.17,100.49,9913937
11/26/2013,Fameli,99.45,99.45,96.96,98.51,4011654
11/27/2013,Fameli,96.66,98.44,95.64,97.42,3675978
11/30/2013,Fameli,97.42,97.45,95.89,96.63,6179251
12/1/2013,Fameli,97.04,100.47,97.04,100.42,39040476
12/2/2013,Fameli,102.13,104.42,100.6,104.1,34752041
12/3/2013,Fameli,108.1,108.25,105.55,107.87,50570311
12/4/2013,Fameli,111.41,111.41,105.83,107.97,15869918
12/7/2013,Fameli,107.28,109.4,105.91,108.2,10460291
12/8/2013,Fameli,108.8,108.8,106.47,107.43,11014086
12/9/2013,Fameli,105.8,106.85,105.07,106.33,10177062
12/10/2013,Fameli,106.33,110.58,106.06,109.15,30564286
12/11/2013,Fameli,109.61,110.65,107.66,109.4,30262272
12/14/2013,Fameli,105.74,109.07,105.74,108.25,5800809
12/15/2013,Fameli,107.82,112.57,107.82,112.19,29861605
12/16/2013,Fameli,116.65,116.67,110.95,116.39,37946690
12/17/2013,Fameli,112.42,118.99,112.42,116.54,28986884
12/18/2013,Fameli,117.99,119.26,114.69,117.79,25769125
12/21/2013,Fameli,114.69,117.46,113.16,115.02,26363357
12/22/2013,Fameli,116.09,116.45,113.19,115.19,6090441
12/24/2013,Fameli,115.7,119.8,114.43,119.47,28069578
12/25/2013,Fameli,122.39,124.22,117.73,122.6,20659722
12/28/2013,Fameli,124.66,125.11,120.54,122.14,10878870
12/29/2013,Fameli,122.07,122.57,117.72,121.02,14488124
12/30/2013,Fameli,122.04,122.04,116.98,119.85,7486042
1/1/2014,Fameli,119.46,121.3,118.53,120.61,14335301
1/4/2014,Fameli,120.77,123.34,119.51,121.42,23795240
1/5/2014,Fameli,121.54,121.77,119.14,120.56,9959694
1/6/2014,Fameli,119,120.79,118.24,119.32,10408253
1/7/2014,Fameli,120.8,120.8,116.46,118.37,5709645
1/8/2014,Fameli,118.27,118.27,114.03,116.89,6010251
1/11/2014,Fameli,114.17,114.17,112.24,113.69,8201766
1/12/2014,Fameli,111.35,111.37,109.17,109.21,14256565
1/13/2014,Fameli,109.85,110.61,108.33,109.46,8292022
1/14/2014,Fameli,110.61,110.73,106.31,109.08,4742177
1/15/2014,Fameli,108.8,108.83,104.73,106.92,5547671
1/18/2014,Fameli,106.77,106.77,102.86,104.23,13553832
1/20/2014,Fameli,100.94,101.7,100.08,100.87,9012892
1/21/2014,Fameli,97.89,101.45,96.85,99.8,4795195
1/22/2014,Fameli,96.12,97.39,95.81,98.63,3193117
1/25/2014,Fameli,97.36,102.58,95.91,99.55,8606388
1/26/2014,Fameli,102.2,102.2,96.62,99.55,3552129
1/27/2014,Fameli,101.71,101.71,96.2,99.27,3733957
1/28/2014,Fameli,99.22,101.68,98.67,99.53,2361253
1/29/2014,Fameli,101.69,103.5,100.7,102.15,9928439
2/1/2014,Fameli,105.63,105.63,103.85,103.19,3769365
2/2/2014,Fameli,104.25,104.25,99.07,102.17,3031454
2/3/2014,Fameli,100.44,100.44,98.41,101.45,2211281
2/4/2014,Fameli,99.16,100.41,97.89,100.05,6577343
2/5/2014,Fameli,99.14,99.14,96.06,99.39,1810222
2/8/2014,Fameli,95.43,95.85,95.43,97.28,5596470
2/9/2014,Fameli,93.39,97.85,93.39,97.57,354321351
2/10/2014,Fameli,96.68,98.41,93.67,97.44,183641645
2/12/2014,Fameli,93.57,95.56,93.55,96.86,1614689
2/15/2014,Fameli,92.99,96.09,92.99,96.29,2091406
2/16/2014,Fameli,95.35,100.14,95.1,97.89,21760315
2/17/2014,Fameli,100.36,100.44,95.89,98.5,34450108
2/18/2014,Fameli,97.86,97.86,94.58,97.68,2540843
2/19/2014,Fameli,95.85,97.89,94.58,97.25,7603883
2/22/2014,Fameli,94.07,96.75,94.07,96.51,12555210
2/23/2014,Fameli,95.34,95.34,93.56,95.7,3546328
2/24/2014,Fameli,93.44,93.82,91.99,94.84,2839827
2/25/2014,Fameli,92.33,92.33,91.06,93.69,3346621
2/26/2014,Fameli,89.95,90.77,89.95,92.17,4351986
3/1/2014,Fameli,89.75,90.76,89.62,91.23,4547159
3/2/2014,Fameli,89.62,89.62,87.59,90.06,4076170
3/3/2014,Fameli,86.73,87.69,86.47,88.71,4039553
3/4/2014,Fameli,85.33,87.71,85.33,88.07,2528521
3/5/2014,Fameli,86.72,91.48,86.72,88.81,6460171
3/8/2014,Fameli,89.75,90.23,86.45,88.68,1728149
3/9/2014,Fameli,85.93,86.45,85.15,88.05,2017259
3/10/2014,Fameli,84.66,85.18,84.54,87.48,1678497
3/11/2014,Fameli,84,86.41,84,86.19,5032372
3/12/2014,Fameli,84.66,86.44,83.14,85.81,3171463
3/15/2014,Fameli,85.17,87.08,83.4,85.25,4401271
3/16/2014,Fameli,84.89,84.89,81.84,83.02,9605478
3/17/2014,Fameli,83.63,84.72,80.09,83.14,11336851
3/18/2014,Fameli,83.91,84.54,80.67,82.38,6353078
3/19/2014,Fameli,83.12,83.12,80.37,81.03,92434467
3/25/2014,Fameli,81.36,82.52,79.86,81.05,1079908
3/26/2014,Fameli,81.61,81.84,79.57,80.94,1805571
3/29/2014,Fameli,80.28,82.21,80.13,80.92,1022258
3/30/2014,Fameli,81.83,82.88,80.34,81.1,1915509
3/31/2014,Fameli,83.64,84.33,82.62,82.14,4007644
4/5/2014,Fameli,84.91,85.42,83.42,82.75,2703178
4/6/2014,Fameli,85.17,85.4,82.14,82.9,2725027
4/7/2014,Fameli,84.28,84.58,82.44,83.07,2157088
4/8/2014,Fameli,83.89,86.12,83.41,83.84,3119786
4/9/2014,Fameli,83.89,85.67,82.88,83.84,1787157
4/12/2014,Fameli,83.86,84.4,81.2,83.4,2518838
4/13/2014,Fameli,81.34,81.6,80.2,82.39,4294485
4/14/2014,Fameli,79.36,81.03,79.11,81.27,3713040
4/15/2014,Fameli,78.8,82.31,78.04,80.23,4096832
4/16/2014,Fameli,79.82,82.1,79.82,80.51,3314566
4/19/2014,Fameli,80.84,80.84,78.35,80.3,2231578
4/20/2014,Fameli,80.3,81.85,80.1,80.35,1512280
4/21/2014,Fameli,81.34,83.56,80.83,81.65,5527243
4/22/2014,Fameli,84.9,84.9,83.32,83.07,5010462
4/23/2014,Fameli,83.93,83.96,83.17,83.67,103826240
4/26/2014,Fameli,84.13,86.42,84.13,84.59,4325826
4/27/2014,Fameli,85.65,86.13,82.66,84.48,2241272
4/28/2014,Fameli,82.85,83.24,81.23,83.32,4866367
4/29/2014,Fameli,81.36,82.61,79.99,82.53,3355829
4/30/2014,Fameli,81.07,83.11,80.57,82.4,2516871
5/3/2014,Fameli,82.4,83.11,80.65,82.1,3551510
5/4/2014,Fameli,82.35,83.85,80.62,82.25,4653416
5/5/2014,Fameli,82.84,83.83,81.88,82.3,1631883
5/6/2014,Fameli,82.4,82.48,80.81,81.16,14451717
5/7/2014,Fameli,81.34,82.86,80.06,80.62,16527883
5/10/2014,Fameli,82.58,82.61,80.34,80.7,3472490
5/11/2014,Fameli,81.58,81.58,77.52,77.65,101464606
5/12/2014,Fameli,79.78,80.57,78.56,78.64,4831964
5/14/2014,Fameli,80.21,81.77,79.05,80.52,8125996
5/17/2014,Fameli,79.81,82.35,79.3,80.01,7512549
5/18/2014,Fameli,81.33,81.33,79.56,80.16,2923106
5/19/2014,Fameli,81.05,81.05,79.07,80.08,1640741
5/20/2014,Fameli,80.41,80.95,80.08,80.21,3010417
5/21/2014,Fameli,81.08,81.33,80.06,80.29,11894123
5/24/2014,Fameli,81.28,81.34,80.07,80.34,1653098
5/25/2014,Fameli,79.99,80.95,78.84,80.06,3007308
5/26/2014,Fameli,81.08,81.08,78.59,79.96,2780262
5/28/2014,Fameli,79.95,79.95,78.17,79.76,1943510
5/31/2014,Fameli,79.8,79.8,78.3,79.65,1996419
6/1/2014,Fameli,78.31,79.25,76.5,79.2,2557208
6/2/2014,Fameli,78.69,79.24,77.11,79.05,1272203
6/3/2014,Fameli,77.29,79.05,77.27,78.9,1431574
6/7/2014,Fameli,79.1,79.1,76.25,78.44,2782827
6/8/2014,Fameli,75.34,76.28,75.34,77.76,2687974
6/9/2014,Fameli,76.23,76.23,75.32,77.32,2061112
6/10/2014,Fameli,75.49,75.49,74.27,76.94,1485002
6/11/2014,Fameli,74.25,74.99,73.86,76.26,2366611
6/14/2014,Fameli,76.01,76.01,73.21,76.05,1012660
6/15/2014,Fameli,73.02,73.21,73.02,75.24,2795741
6/16/2014,Fameli,73.97,74.48,72.27,74.96,1293172
6/17/2014,Fameli,73.72,73.72,71.98,74.48,1789224
6/18/2014,Fameli,72.45,73.41,71.51,73.08,5542541
6/21/2014,Fameli,73.44,73.44,70.31,72.87,1512822
6/22/2014,Fameli,70.36,71.17,70.18,72.75,565264
6/23/2014,Fameli,71.17,71.17,69.86,71.43,4795217
6/24/2014,Fameli,70.89,73.69,68.58,71.81,8621350
6/25/2014,Fameli,70.79,71.27,68.93,71.5,1342653
6/28/2014,Fameli,69.64,69.9,68.66,71.05,1824604
6/29/2014,Fameli,68.23,68.23,68.23,70.92,465126
6/30/2014,Fameli,68.1,68.22,68.1,70.51,1552660
7/1/2014,Fameli,67.71,68.66,67.71,69.52,4174471
7/2/2014,Fameli,67.41,69.32,67.36,69.34,2492658
7/5/2014,Fameli,71.93,72.11,69.8,69.95,2397126
7/6/2014,Fameli,72.69,72.69,67.61,70,2549021
7/7/2014,Fameli,68.63,70.71,67.74,70,1706849
7/8/2014,Fameli,69.77,72.79,69.14,70.51,2957824
7/9/2014,Fameli,71.14,71.68,69.92,70.59,3547841
7/15/2014,Fameli,70.68,73.5,70.68,73.05,2966493
7/16/2014,Fameli,75.81,75.96,74.56,74.62,5798166
7/20/2014,Fameli,74.23,77.59,74.23,76.81,9385608
7/21/2014,Fameli,78.8,78.8,76.46,76.99,3519654
7/22/2014,Fameli,76.31,77.71,74.82,76.67,3712548
7/23/2014,Fameli,76.94,77.68,74.89,76.46,3045844
7/26/2014,Fameli,77.5,79.52,77.5,79.37,14784579
7/27/2014,Fameli,79.73,81.66,78.18,79.73,3939094
7/28/2014,Fameli,79.88,80.77,79.29,79.94,8017147
8/2/2014,Fameli,79.82,79.82,76.77,79.11,2934038
8/3/2014,Fameli,77.77,77.77,76.16,78.75,1718838
8/4/2014,Fameli,78.84,78.84,76.88,78.57,1676771
8/5/2014,Fameli,77.2,77.2,76.2,78.3,1345428
8/6/2014,Fameli,76.08,77.11,75.72,78.09,980386
8/9/2014,Fameli,76.61,76.61,74.98,77.47,2208105
8/10/2014,Fameli,75.12,76.82,74.53,77.11,1816606
8/11/2014,Fameli,76.02,76.52,74.53,76.81,1910654
8/12/2014,Fameli,74.88,78.02,74.88,77.29,8047082
8/13/2014,Fameli,75.42,77.43,75.12,77.19,509655
8/16/2014,Fameli,76.28,76.28,74.11,76.9,1188211
8/17/2014,Fameli,74.2,75.09,73.84,76.42,1710992
8/18/2014,Fameli,74.23,74.52,73.63,76.28,726889
8/19/2014,Fameli,73.64,74.23,73.31,76.07,778015
8/20/2014,Fameli,73.93,74.53,73.08,75.92,637448
8/23/2014,Fameli,74.08,74.08,72.92,75.72,854433
8/24/2014,Fameli,73.07,73.63,72.69,75.03,2456633
8/25/2014,Fameli,74.82,74.82,72.03,74.79,1013102
8/26/2014,Fameli,72.45,73.63,72.45,74.55,1379982
8/27/2014,Fameli,72.86,74.38,72.47,74.41,1079801
8/30/2014,Fameli,72.3,72.6,71.44,73.99,1890191
8/31/2014,Fameli,71.26,71.79,71.26,73.69,1152321
9/1/2014,Fameli,71.26,71.29,70.81,73.25,1817352
9/2/2014,Fameli,71.26,71.56,70.52,72.92,1637550
9/3/2014,Fameli,70.96,71.56,70.01,72.26,3122437
9/6/2014,Fameli,70.81,71.14,69.38,71.76,2091845
9/7/2014,Fameli,70.75,70.75,69.2,71.29,2352701
9/8/2014,Fameli,71.26,73.48,69.89,71.55,2294251
9/9/2014,Fameli,72.74,74.05,71.7,71.91,2559496
9/10/2014,Fameli,71.85,74.22,71.11,73.45,29312251
9/13/2014,Fameli,72.77,72.77,70.57,73.19,1104159
9/14/2014,Fameli,72.74,72.74,70.4,73.01,1632711
9/15/2014,Fameli,72.54,72.6,71.23,72.74,3588502
9/16/2014,Fameli,72.68,72.68,70.46,72.57,1560887
9/17/2014,Fameli,71.8,71.91,70.67,72.39,1978689
9/20/2014,Fameli,72.36,72.39,71.02,72.18,6042872
9/21/2014,Fameli,71.85,72.44,71.73,72.15,1117926
9/22/2014,Fameli,72.44,72.74,71.26,72.41,21748569
9/23/2014,Fameli,72.44,72.5,71.26,72.26,3390202
9/24/2014,Fameli,72.2,72.59,71.4,72.18,2455951
9/27/2014,Fameli,72.2,72.2,70.25,72,1862600
9/28/2014,Fameli,71.64,71.79,70.04,71.84,1413049
9/29/2014,Fameli,71.82,71.82,69.7,71.66,1338222
9/30/2014,Fameli,71.28,71.28,69.5,71.33,2252858
10/1/2014,Fameli,70.83,71.16,69.14,71.01,2681547
10/4/2014,Fameli,71.01,71.01,69.14,70.8,1401060
10/6/2014,Fameli,70.35,70.65,69.26,70.65,1593856
10/7/2014,Fameli,70.12,70.36,69.08,70.3,2653461
10/8/2014,Fameli,70.3,70.3,68.22,68.43,11544818
10/11/2014,Fameli,68.58,68.87,66.79,68.28,2543547
10/12/2014,Fameli,67.68,68.43,67.27,68.22,14135979
10/14/2014,Fameli,68.28,68.39,66.79,68.13,1436532
10/15/2014,Fameli,68.28,68.28,66.97,67.89,3186049
10/18/2014,Fameli,67.71,68.24,67.35,67.77,3969055
10/19/2014,Fameli,67.69,69.14,66.94,67.77,6985969
10/20/2014,Fameli,69.67,70.48,68.72,70.42,16412453
10/21/2014,Fameli,71.4,73.21,71.4,73.03,12220378
10/22/2014,Fameli,75.94,75.94,74.22,75.88,29369342
10/25/2014,Fameli,77.12,78.91,76.59,78.75,18033678
10/26/2014,Fameli,79.85,80.15,77.6,79.32,12827890
10/27/2014,Fameli,79.71,82.47,78.91,81.91,11363527
10/28/2014,Fameli,84.01,84.01,81.94,82.89,9365036
10/29/2014,Fameli,83.13,86.19,81.88,84.79,11292160
11/1/2014,Fameli,86.19,88.17,86.19,87.58,8981771
11/2/2014,Fameli,90.81,90.81,87.58,88.14,4802445
11/5/2014,Fameli,87.87,90.81,86.06,88.73,7104614
11/8/2014,Fameli,89.06,89.06,85.2,87.63,4207251
11/9/2014,Fameli,86.02,86.05,84.12,86.56,4085912
11/10/2014,Fameli,85.7,85.7,83.77,86.12,2812280
11/11/2014,Fameli,85.76,86.98,84.6,85.64,5360770
11/12/2014,Fameli,85.2,85.2,83.12,84.78,4267410
11/15/2014,Fameli,83.12,83.12,81.4,83.68,3549432
11/16/2014,Fameli,83.08,83.08,80.36,83.06,2489713
11/17/2014,Fameli,81.63,81.93,79.76,82.23,3259602
11/18/2014,Fameli,81.04,81.25,80,81.93,1904362
11/19/2014,Fameli,81.28,81.28,79.41,81.51,2290030
11/22/2014,Fameli,81.33,81.33,79.26,81.37,968987
11/23/2014,Fameli,80.15,84.61,79.26,82.47,6069352
11/24/2014,Fameli,84.63,85.76,82.56,83.36,123586178
11/25/2014,Fameli,80.03,83,80.03,80.48,9144052
11/26/2014,Fameli,78.05,80.15,77.28,78.34,8138123
12/16/2014,Fameli,75.94,76.11,73.58,75.74,7501341
12/17/2014,Fameli,72.73,72.73,72.73,75.67,195462
12/20/2014,Fameli,72.67,74.22,72.67,72.7,11514959
12/22/2014,Fameli,71.21,74.92,70.2,72.93,2920551
12/24/2014,Fameli,73.57,73.57,71.54,72.83,1346511
12/27/2014,Fameli,71.21,71.85,70.9,72.69,883481
12/28/2014,Fameli,70.22,71.47,70.22,72.48,1289930
12/29/2014,Fameli,70.26,71.2,69.61,72.04,1916513
12/30/2014,Fameli,69.64,69.85,69.18,71.64,1574210
12/31/2014,Fameli,69.18,69.51,68.8,71.44,722526
1/3/2015,Fameli,68.6,68.6,68.6,71.27,576383
1/4/2015,Fameli,68.43,68.43,68.43,71.03,824854
1/5/2015,Fameli,68.2,68.2,68.2,70.9,531791
1/6/2015,Fameli,68.2,69.55,68.06,68.16,11216128
1/7/2015,Fameli,65.86,68.8,65.46,66.78,6784666
1/10/2015,Fameli,66.14,66.14,64.11,65.84,3722360
1/11/2015,Fameli,63.2,64.12,63.2,64.96,3470558
1/12/2015,Fameli,65.13,66.71,64.12,65.19,5687903
1/13/2015,Fameli,64.99,65.46,62.59,64.15,5266669
1/14/2015,Fameli,61.58,61.58,61.58,63.88,1093123
1/17/2015,Fameli,61.35,61.35,61.35,62.83,4382275
1/18/2015,Fameli,60.34,60.34,60.34,62.49,1437249
1/19/2015,Fameli,59.99,59.99,59.99,62.46,116528
1/20/2015,Fameli,59.96,59.96,59.96,62.43,91644
1/21/2015,Fameli,59.93,59.93,59.93,62.36,304079
1/24/2015,Fameli,59.9,59.9,59.9,62.33,197733
1/25/2015,Fameli,59.87,59.87,59.87,62.26,291755
1/26/2015,Fameli,59.8,59.8,59.8,62.19,298251
1/27/2015,Fameli,59.73,59.73,59.73,61.22,4175399
1/28/2015,Fameli,58.79,60.64,58.79,58.99,22333229
1/31/2015,Fameli,60,60,57.37,58.69,6022626
2/1/2015,Fameli,58.05,59.13,56.63,58.25,3242435
2/2/2015,Fameli,56.69,59.06,56.05,57.74,6645265
2/3/2015,Fameli,57.03,60.03,57.03,59.33,10888567
2/4/2015,Fameli,60.75,61.69,59.33,60.21,6381008
2/7/2015,Fameli,62,62,60.21,60.34,2660370
2/8/2015,Fameli,60.24,60.41,58.22,59.97,2953087
2/9/2015,Fameli,58.11,58.55,57.57,59.19,3590766
2/10/2015,Fameli,58.72,60.34,57.37,59.29,18871685
2/14/2015,Fameli,58.72,60.75,58.04,59.36,2459085
2/15/2015,Fameli,58.18,60.54,58.14,60.17,11909576
2/16/2015,Fameli,58.38,59.69,58.07,59.62,3214469
2/17/2015,Fameli,58.71,59.73,57.26,58.65,4726026
2/18/2015,Fameli,57.43,59.02,56.38,58.55,2296802
3/2/2015,Fameli,56.79,58.04,56.69,58.28,1219448
3/3/2015,Fameli,57.97,57.97,55.95,57.67,24533958
3/4/2015,Fameli,56.69,57.91,55.68,57.27,1948873
3/7/2015,Fameli,57.34,58.65,56.36,57.23,1032232
3/8/2015,Fameli,56.49,58.05,56.36,57.23,1882962
3/9/2015,Fameli,57.1,58.05,56.7,57.34,1712400
3/10/2015,Fameli,57.54,58.05,56.53,57.3,1469486
3/14/2015,Fameli,56.56,58.72,56.56,57.41,3719696
